Timestamp,UID,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF
02-01-24 0:50,299,H29712,3,297.9,308.5,2129,18.7,126,0,0,0,0,0,0
02-01-24 0:55,300,M15159,2,297.8,308.3,1567,35.6,131,0,0,0,0,0,0
02-01-24 1:00,301,L47480,1,297.8,308.4,1622,38.3,134,0,0,0,0,0,0
02-01-24 1:05,302,L47481,1,297.7,308.4,1740,27.1,136,0,0,0,0,0,0
02-01-24 1:10,303,H29716,3,297.8,308.4,1512,35.1,138,0,0,0,0,0,0
02-01-24 1:15,304,M15163,2,297.8,308.4,1479,43.5,143,0,0,0,0,0,0
02-01-24 1:20,305,L47484,1,297.8,308.4,1737,27.5,146,0,0,0,0,0,0
02-01-24 1:25,306,L47485,1,297.8,308.4,2129,19.2,148,0,0,0,0,0,0
02-01-24 1:30,307,L47486,1,297.8,308.4,1374,47.1,150,0,0,0,0,0,0
02-01-24 1:35,308,M15167,2,297.8,308.4,1579,36.6,152,0,0,0,0,0,0
02-01-24 1:40,309,L47488,1,297.9,308.5,1305,47.2,155,0,0,0,0,0,0
02-01-24 1:45,310,M15169,2,297.9,308.5,1449,40.8,157,0,0,0,0,0,0
02-01-24 1:50,311,H29724,3,298,308.6,1526,41.8,160,0,0,0,0,0,0
02-01-24 1:55,312,M15171,2,298,308.6,1453,44.1,165,0,0,0,0,0,0
02-01-24 2:00,313,L47492,1,297.9,308.6,1468,36,168,0,0,0,0,0,0
02-01-24 2:05,314,L47493,1,298,308.6,1313,50.8,170,0,0,0,0,0,0
02-01-24 2:10,315,M15174,2,297.9,308.5,1300,53,172,0,0,0,0,0,0
02-01-24 2:15,316,L47495,1,297.9,308.4,1646,40.6,175,0,0,0,0,0,0
02-01-24 2:20,317,L47496,1,297.8,308.4,1714,33.2,177,0,0,0,0,0,0
02-01-24 2:25,318,L47497,1,297.8,308.4,1685,28.4,179,0,0,0,0,0,0
02-01-24 2:30,319,L47498,1,297.8,308.4,1512,39.9,181,0,0,0,0,0,0
02-01-24 2:35,320,L47499,1,297.8,308.4,1612,32.1,183,0,0,0,0,0,0
02-01-24 2:40,321,H29734,3,297.8,308.4,1550,38.2,185,0,0,0,0,0,0
02-01-24 2:45,322,L47501,1,297.8,308.4,1518,32.5,190,0,0,0,0,0,0
02-01-24 2:50,323,L47502,1,297.8,308.5,1448,40,192,0,0,0,0,0,0
02-01-24 2:55,324,L47503,1,297.8,308.5,1561,46.3,194,0,0,0,0,0,0
02-01-24 3:00,325,M15184,2,297.8,308.5,1488,41.9,196,0,0,0,0,0,0
02-01-24 3:05,326,L47505,1,297.8,308.5,1699,27.8,199,0,0,0,0,0,0
02-01-24 3:10,327,L47506,1,297.7,308.5,1501,41.4,201,0,0,0,0,0,0
02-01-24 3:15,328,L47507,1,297.7,308.5,1373,56.7,203,1,0,0,0,1,0
02-01-24 3:20,329,H29742,3,297.6,308.4,1703,31.4,205,0,0,0,0,0,0
02-01-24 3:25,330,H29743,3,297.7,308.5,1720,29.9,210,0,0,0,0,0,0
02-01-24 3:30,331,M15190,2,297.6,308.4,1398,41.9,215,0,0,0,0,0,0
02-01-24 3:35,332,M15191,2,297.6,308.4,1391,51.9,218,0,0,0,0,0,0
02-01-24 3:40,333,M15192,2,297.6,308.3,1538,40.2,0,0,0,0,0,0,0
02-01-24 3:45,334,L47513,1,297.5,308.2,1647,31.3,3,0,0,0,0,0,0
02-01-24 3:50,335,M15194,2,297.5,308.1,1469,44.8,5,0,0,0,0,0,0
02-01-24 3:55,336,L47515,1,297.4,308.1,1749,25.9,8,0,0,0,0,0,0
02-01-24 4:00,337,M15196,2,297.6,308.2,1995,20.5,10,0,0,0,0,0,0
02-01-24 4:05,338,L47517,1,297.6,308.3,1742,27.7,13,0,0,0,0,0,0
02-01-24 4:10,339,L47518,1,297.5,308.2,1563,38.2,15,0,0,0,0,0,0
02-01-24 4:15,340,M15199,2,297.5,308.2,1713,32.2,17,0,0,0,0,0,0
02-01-24 4:20,341,L47520,1,297.4,308.1,1474,39.4,20,0,0,0,0,0,0
02-01-24 4:25,342,M15201,2,297.4,308.2,1530,32.6,22,0,0,0,0,0,0
02-01-24 4:30,343,L47522,1,297.4,308.2,1471,46.5,25,0,0,0,0,0,0
02-01-24 4:35,344,L47523,1,297.5,308.3,1388,48.6,27,0,0,0,0,0,0
02-01-24 4:40,345,M15204,2,297.5,308.2,2448,13.8,29,0,0,0,0,0,0
02-01-24 4:45,346,L47525,1,297.5,308.3,1585,32.9,32,0,0,0,0,0,0
02-01-24 4:50,347,M15206,2,297.5,308.3,1459,45.2,34,0,0,0,0,0,0
02-01-24 4:55,348,L47527,1,297.5,308.3,1544,40.8,37,0,0,0,0,0,0
02-01-24 5:00,349,L47528,1,297.6,308.3,1617,31.7,39,0,0,0,0,0,0
02-01-24 5:05,350,L47529,1,297.6,308.3,1595,34.3,41,0,0,0,0,0,0
02-01-24 5:10,351,H29764,3,297.6,308.3,1400,44.3,43,0,0,0,0,0,0
02-01-24 5:15,352,M15211,2,297.6,308.4,1611,31,48,0,0,0,0,0,0
02-01-24 5:20,353,M15212,2,297.6,308.4,1507,46,51,0,0,0,0,0,0
02-01-24 5:25,354,H29767,3,297.5,308.3,1674,30,54,0,0,0,0,0,0
02-01-24 5:30,355,L47534,1,297.6,308.3,1658,34.3,59,0,0,0,0,0,0
02-01-24 5:35,356,L47535,1,297.6,308.3,1623,36.9,61,0,0,0,0,0,0
02-01-24 5:40,357,M15216,2,297.6,308.4,1398,48.9,63,0,0,0,0,0,0
02-01-24 5:45,358,L47537,1,297.6,308.4,1517,34.2,66,0,0,0,0,0,0
02-01-24 5:50,359,M15218,2,297.6,308.3,1467,36.7,68,0,0,0,0,0,0
02-01-24 5:55,360,M15219,2,297.6,308.3,1567,34.6,71,0,0,0,0,0,0
02-01-24 6:00,361,M15220,2,297.5,308.3,1521,38.2,74,0,0,0,0,0,0
02-01-24 6:05,362,L47541,1,297.5,308.3,1596,36.8,77,0,0,0,0,0,0
02-01-24 6:10,363,H29776,3,297.6,308.3,1640,30.9,79,0,0,0,0,0,0
02-01-24 6:15,364,L47543,1,297.6,308.3,1438,47.8,84,0,0,0,0,0,0
02-01-24 6:20,365,L47544,1,297.6,308.4,1407,55.2,86,0,0,0,0,0,0
02-01-24 6:25,366,L47545,1,297.6,308.4,1353,57.5,88,0,0,0,0,0,0
02-01-24 6:30,367,M15226,2,297.6,308.5,1552,40.9,90,0,0,0,0,0,0
02-01-24 6:35,368,M15227,2,297.6,308.4,1569,38.3,93,0,0,0,0,0,0
02-01-24 6:40,369,L47548,1,297.5,308.4,1489,39.5,96,0,0,0,0,0,0
02-01-24 6:45,370,H29783,3,297.5,308.4,1587,36.1,98,0,0,0,0,0,0
02-01-24 6:50,371,M15230,2,297.5,308.3,1622,37.2,103,0,0,0,0,0,0
02-01-24 6:55,372,L47551,1,297.5,308.4,1604,38.1,106,0,0,0,0,0,0
02-01-24 7:00,373,M15232,2,297.4,308.3,1405,51.7,108,0,0,0,0,0,0
02-01-24 7:05,374,L47553,1,297.4,308.3,1412,42,111,0,0,0,0,0,0
02-01-24 7:10,375,L47554,1,297.4,308.3,1431,43,113,0,0,0,0,0,0
02-01-24 7:15,376,L47555,1,297.4,308.2,1533,37.4,115,0,0,0,0,0,0
02-01-24 7:20,377,M15236,2,297.4,308.2,1401,51.9,117,0,0,0,0,0,0
02-01-24 7:25,378,M15237,2,297.4,308.2,1424,53.9,120,0,0,0,0,0,0
02-01-24 7:30,379,L47558,1,297.3,308.2,1754,29.4,123,0,0,0,0,0,0
02-01-24 7:35,380,L47559,1,297.3,308.2,1754,26.8,125,0,0,0,0,0,0
02-01-24 7:40,381,L47560,1,297.5,308.3,2564,12.8,127,1,0,0,1,0,0
02-01-24 7:45,382,L47561,1,297.5,308.5,1546,40.4,129,0,0,0,0,0,0
02-01-24 7:50,383,L47562,1,297.5,308.5,1335,48,131,0,0,0,0,0,0
02-01-24 7:55,384,M15243,2,297.5,308.6,1842,27,133,0,0,0,0,0,0
02-01-24 8:00,385,L47564,1,297.5,308.5,1712,26.8,136,0,0,0,0,0,0
02-01-24 8:05,386,M15245,2,297.6,308.6,1414,45.4,138,0,0,0,0,0,0
02-01-24 8:10,387,L47566,1,297.6,308.7,1319,50.9,141,0,0,0,0,0,0
02-01-24 8:15,388,L47567,1,297.7,308.7,1249,60.4,143,0,0,0,0,0,0
02-01-24 8:20,389,L47568,1,297.6,308.7,1455,48.2,145,0,0,0,0,0,0
02-01-24 8:25,390,M15249,2,297.6,308.7,1408,54.8,147,0,0,0,0,0,0
02-01-24 8:30,391,L47570,1,297.6,308.7,1460,46.7,150,0,0,0,0,0,0
02-01-24 8:35,392,L47571,1,297.6,308.6,1491,38.1,152,0,0,0,0,0,0
02-01-24 8:40,393,M15252,2,297.6,308.5,1490,43.4,154,0,0,0,0,0,0
02-01-24 8:45,394,M15253,2,297.5,308.4,1350,52.2,157,0,0,0,0,0,0
02-01-24 8:50,395,L47574,1,297.5,308.4,1528,39.9,160,0,0,0,0,0,0
02-01-24 8:55,396,L47575,1,297.4,308.3,1571,37.7,162,0,0,0,0,0,0
02-01-24 9:00,397,L47576,1,297.4,308.3,1490,42.6,164,0,0,0,0,0,0
02-01-24 9:05,398,M15257,2,297.4,308.3,1774,28.9,166,0,0,0,0,0,0
02-01-24 9:10,399,H29812,3,297.4,308.3,1502,43.6,169,0,0,0,0,0,0
02-01-24 9:15,400,L47579,1,297.4,308.4,1392,49.7,174,0,0,0,0,0,0
02-01-24 9:20,401,L47580,1,297.4,308.5,2100,16.9,176,0,0,0,0,0,0
02-01-24 9:25,402,L47581,1,297.5,308.5,1722,30.4,178,0,0,0,0,0,0
02-01-24 9:30,403,L47582,1,297.4,308.6,1678,32.3,180,0,0,0,0,0,0
02-01-24 9:35,404,L47583,1,297.3,308.6,1273,59.8,182,0,0,0,0,0,0
02-01-24 9:40,405,L47584,1,297.3,308.6,1297,45.9,184,0,0,0,0,0,0
02-01-24 9:45,406,L47585,1,297.3,308.5,1350,57.6,186,0,0,0,0,0,0
02-01-24 9:50,407,L47586,1,297.4,308.6,1439,51.9,188,0,0,0,0,0,0
02-01-24 9:55,408,M15267,2,297.4,308.5,1600,42.1,190,0,0,0,0,0,0
02-01-24 10:00,409,M15268,2,297.4,308.6,1434,44.4,193,0,0,0,0,0,0
02-01-24 10:05,410,L47589,1,297.4,308.6,1459,41.3,196,0,0,0,0,0,0
02-01-24 10:10,411,M15270,2,297.5,308.6,1472,44.9,198,0,0,0,0,0,0
02-01-24 10:15,412,L47591,1,297.5,308.7,1429,44.3,201,0,0,0,0,0,0
02-01-24 10:20,413,L47592,1,297.5,308.6,1388,48.2,203,0,0,0,0,0,0
02-01-24 10:25,414,L47593,1,297.4,308.4,1573,34.5,205,0,0,0,0,0,0
02-01-24 10:30,415,L47594,1,297.4,308.4,1588,32.5,207,0,0,0,0,0,0
02-01-24 10:35,416,L47595,1,297.5,308.4,1511,42.8,209,0,0,0,0,0,0
02-01-24 10:40,417,L47596,1,297.4,308.5,1495,37.8,211,0,0,0,0,0,0
02-01-24 10:45,418,L47597,1,297.4,308.4,1394,50.1,213,0,0,0,0,0,0
02-01-24 10:50,419,L47598,1,297.4,308.4,2151,17.7,0,0,0,0,0,0,0
02-01-24 10:55,420,M15279,2,297.3,308.3,1501,38.2,2,0,0,0,0,0,0
02-01-24 11:00,421,M15280,2,297.3,308.3,1301,39.6,5,0,0,0,0,0,0
02-01-24 11:05,422,M15281,2,297.3,308.3,1657,31.1,8,0,0,0,0,0,0
02-01-24 11:10,423,L47602,1,297.3,308.3,1333,55.2,11,0,0,0,0,0,0
02-01-24 11:15,424,L47603,1,297.3,308.3,1484,43.9,13,0,0,0,0,0,0
02-01-24 11:20,425,L47604,1,297.3,308.4,1430,45.7,15,0,0,0,0,0,0
02-01-24 11:25,426,M15285,2,297.3,308.4,1665,28.9,17,0,0,0,0,0,0
02-01-24 11:30,427,L47606,1,297.4,308.5,1501,44.9,20,0,0,0,0,0,0
02-01-24 11:35,428,M15287,2,297.5,308.5,1496,42.2,22,0,0,0,0,0,0
02-01-24 11:40,429,M15288,2,297.6,308.6,1595,36.9,25,0,0,0,0,0,0
02-01-24 11:45,430,L47609,1,297.5,308.6,1208,62.3,28,0,0,0,0,0,0
02-01-24 11:50,431,L47610,1,297.5,308.6,1596,37.1,30,0,0,0,0,0,0
02-01-24 11:55,432,L47611,1,297.5,308.5,1446,41.9,32,0,0,0,0,0,0
02-01-24 12:00,433,M15292,2,297.6,308.5,1466,39.7,34,0,0,0,0,0,0
02-01-24 12:05,434,M15293,2,297.6,308.5,1848,23.7,37,0,0,0,0,0,0
02-01-24 12:10,435,M15294,2,297.5,308.5,1484,44.7,40,0,0,0,0,0,0
02-01-24 12:15,436,L47615,1,297.4,308.3,1493,41.2,43,0,0,0,0,0,0
02-01-24 12:20,437,L47616,1,297.3,308.3,1504,36.3,45,0,0,0,0,0,0
02-01-24 12:25,438,L47617,1,297.3,308.3,1538,38.5,47,0,0,0,0,0,0
02-01-24 12:30,439,L47618,1,297.4,308.4,1341,52.2,49,0,0,0,0,0,0
02-01-24 12:35,440,M15299,2,297.4,308.3,1535,34.6,51,0,0,0,0,0,0
02-01-24 12:40,441,L47620,1,297.4,308.5,1389,39.2,54,0,0,0,0,0,0
02-01-24 12:45,442,H29855,3,297.5,308.5,1393,46.6,56,0,0,0,0,0,0
02-01-24 12:50,443,L47622,1,297.4,308.5,1399,61.5,61,1,0,0,1,0,0
02-01-24 12:55,444,H29857,3,297.4,308.5,1469,45.1,63,0,0,0,0,0,0
02-01-24 13:00,445,L47624,1,297.4,308.4,1582,37.2,68,0,0,0,0,0,0
02-01-24 13:05,446,L47625,1,297.5,308.6,1793,26.7,70,0,0,0,0,0,0
02-01-24 13:10,447,L47626,1,297.5,308.6,1452,39,72,0,0,0,0,0,0
02-01-24 13:15,448,M15307,2,297.6,308.7,1376,59.9,74,0,0,0,0,0,0
02-01-24 13:20,449,L47628,1,297.5,308.6,1552,44.9,77,0,0,0,0,0,0
02-01-24 13:25,450,L47629,1,297.6,308.7,1622,37.9,79,0,0,0,0,0,0
02-01-24 13:30,451,M15310,2,297.6,308.7,1419,41.7,81,0,0,0,0,0,0
02-01-24 13:35,452,H29865,3,297.5,308.6,1440,46.1,84,0,0,0,0,0,0
02-01-24 13:40,453,M15312,2,297.4,308.6,1643,31,89,0,0,0,0,0,0
02-01-24 13:45,454,L47633,1,297.4,308.7,1510,36.2,92,0,0,0,0,0,0
02-01-24 13:50,455,L47634,1,297.4,308.7,1468,46.6,94,0,0,0,0,0,0
02-01-24 13:55,456,L47635,1,297.4,308.7,1429,57.4,96,0,0,0,0,0,0
02-01-24 14:00,457,H29870,3,297.3,308.7,1478,47.6,98,0,0,0,0,0,0
02-01-24 14:05,458,L47637,1,297.4,308.6,1276,53.6,103,0,0,0,0,0,0
02-01-24 14:10,459,L47638,1,297.3,308.6,1486,42.6,105,0,0,0,0,0,0
02-01-24 14:15,460,L47639,1,297.4,308.6,1476,42.3,107,0,0,0,0,0,0
02-01-24 14:20,461,H29874,3,297.3,308.6,1431,42,109,0,0,0,0,0,0
02-01-24 14:25,462,L47641,1,297.4,308.7,1402,40.2,114,0,0,0,0,0,0
02-01-24 14:30,463,L47642,1,297.4,308.7,1433,43.4,116,0,0,0,0,0,0
02-01-24 14:35,464,L47643,1,297.4,308.7,2874,4.2,118,1,0,0,1,0,0
02-01-24 14:40,465,L47644,1,297.3,308.6,1511,35.7,120,0,0,0,0,0,0
02-01-24 14:45,466,M15325,2,297.3,308.6,1456,42.9,122,0,0,0,0,0,0
02-01-24 14:50,467,L47646,1,297.2,308.5,1550,41.5,125,0,0,0,0,0,0
02-01-24 14:55,468,L47647,1,297.2,308.5,2182,16.5,127,0,0,0,0,0,0
02-01-24 15:00,469,L47648,1,297.3,308.7,1619,31.6,129,0,0,0,0,0,0
02-01-24 15:05,470,M15329,2,297.3,308.8,1586,32.7,131,0,0,0,0,0,0
02-01-24 15:10,471,H29884,3,297.3,308.8,1499,44.2,134,0,0,0,0,0,0
02-01-24 15:15,472,H29885,3,297.3,308.8,1419,42.4,139,0,0,0,0,0,0
02-01-24 15:20,473,M15332,2,297.4,309,1497,41.8,144,0,0,0,0,0,0
02-01-24 15:25,474,M15333,2,297.4,309,1520,37,147,0,0,0,0,0,0
02-01-24 15:30,475,L47654,1,297.4,309.1,1478,49.8,150,0,0,0,0,0,0
02-01-24 15:35,476,L47655,1,297.4,309.1,1380,41.1,152,0,0,0,0,0,0
02-01-24 15:40,477,L47656,1,297.4,309,1570,37.9,154,0,0,0,0,0,0
02-01-24 15:45,478,H29891,3,297.4,309,1468,41.4,156,0,0,0,0,0,0
02-01-24 15:50,479,L47658,1,297.4,309,1833,22.6,161,0,0,0,0,0,0
02-01-24 15:55,480,M15339,2,297.4,308.9,1323,57.3,163,0,0,0,0,0,0
02-01-24 16:00,481,L47660,1,297.4,309,1583,32,166,0,0,0,0,0,0
02-01-24 16:05,482,M15341,2,297.3,309,1556,39.5,168,0,0,0,0,0,0
02-01-24 16:10,483,L47662,1,297.3,309,1548,37.4,171,0,0,0,0,0,0
02-01-24 16:15,484,L47663,1,297.4,309,1324,56.9,173,0,0,0,0,0,0
02-01-24 16:20,485,L47664,1,297.4,309,1568,33.7,175,0,0,0,0,0,0
02-01-24 16:25,486,M15345,2,297.4,309,1685,30.7,177,0,0,0,0,0,0
02-01-24 16:30,487,M15346,2,297.4,309.1,1582,35.9,180,0,0,0,0,0,0
02-01-24 16:35,488,M15347,2,297.4,309.1,1463,35,183,0,0,0,0,0,0
02-01-24 16:40,489,L47668,1,297.4,309.2,1584,42.8,186,0,0,0,0,0,0
02-01-24 16:45,490,M15349,2,297.5,309.2,1347,55.8,188,0,0,0,0,0,0
02-01-24 16:50,491,L47670,1,297.4,309.2,1459,37.9,191,0,0,0,0,0,0
02-01-24 16:55,492,L47671,1,297.4,309.2,1420,45.6,193,0,0,0,0,0,0
02-01-24 17:00,493,L47672,1,297.5,309.3,1404,43.5,195,0,0,0,0,0,0
02-01-24 17:05,494,L47673,1,297.5,309.3,1470,38.8,197,0,0,0,0,0,0
02-01-24 17:10,495,L47674,1,297.6,309.4,1326,49.8,199,0,0,0,0,0,0
02-01-24 17:15,496,H29909,3,297.5,309.3,1459,49.7,201,0,0,0,0,0,0
02-01-24 17:20,497,M15356,2,297.5,309.2,1530,40,206,0,0,0,0,0,0
02-01-24 17:25,498,L47677,1,297.4,309,1505,39.2,209,0,0,0,0,0,0
02-01-24 17:30,499,L47678,1,297.5,309.1,1611,30.2,211,0,0,0,0,0,0
02-01-24 17:35,500,L47679,1,297.5,309.1,1515,35.1,213,0,0,0,0,0,0
02-01-24 17:40,501,M15360,2,297.5,309.2,1804,27.4,215,0,0,0,0,0,0
02-01-24 17:45,502,M15361,2,297.6,309.3,1464,46.2,218,0,0,0,0,0,0
02-01-24 17:50,503,L47682,1,297.6,309.2,1390,43.3,221,0,0,0,0,0,0
02-01-24 17:55,504,M15363,2,297.6,309.2,1442,48.1,0,0,0,0,0,0,0
02-01-24 18:00,505,M15364,2,297.6,309.3,1529,41.9,3,0,0,0,0,0,0
02-01-24 18:05,506,L47685,1,297.6,309.3,1610,35,6,0,0,0,0,0,0
02-01-24 18:10,507,L47686,1,297.6,309.3,1543,34.3,8,0,0,0,0,0,0
02-01-24 18:15,508,H29921,3,297.8,309.4,1445,48.2,10,0,0,0,0,0,0
02-01-24 18:20,509,L47688,1,297.7,309.3,1893,24.6,15,0,0,0,0,0,0
02-01-24 18:25,510,M15369,2,297.6,309.3,1415,41.3,17,0,0,0,0,0,0
02-01-24 18:30,511,L47690,1,297.5,309.3,1564,37.5,20,0,0,0,0,0,0
02-01-24 18:35,512,L47691,1,297.5,309.3,1479,39.4,22,0,0,0,0,0,0
02-01-24 18:40,513,L47692,1,297.5,309.2,1426,44.8,24,0,0,0,0,0,0
02-01-24 18:45,514,L47693,1,297.4,309.2,1428,38.8,26,0,0,0,0,0,0
02-01-24 18:50,515,L47694,1,297.4,309.2,1620,33.2,28,0,0,0,0,0,0
02-01-24 18:55,516,L47695,1,297.5,309.2,1715,28,30,0,0,0,0,0,0
02-01-24 19:00,517,L47696,1,297.5,309.3,1732,29.9,32,0,0,0,0,0,0
02-01-24 19:05,518,M15377,2,297.5,309.4,1391,58.2,34,0,0,0,0,0,0
02-01-24 19:10,519,L47698,1,297.6,309.5,1924,20.6,37,0,0,0,0,0,0
02-01-24 19:15,520,M15379,2,297.7,309.5,2027,19.8,39,0,0,0,0,0,0
02-01-24 19:20,521,L47700,1,297.6,309.5,1617,36.2,42,0,0,0,0,0,0
02-01-24 19:25,522,L47701,1,297.5,309.4,1497,35.8,44,0,0,0,0,0,0
02-01-24 19:30,523,M15382,2,297.5,309.5,1448,43.7,46,0,0,0,0,0,0
02-01-24 19:35,524,L47703,1,297.4,309.4,1401,45.9,49,0,0,0,0,0,0
02-01-24 19:40,525,L47704,1,297.4,309.4,1620,35.4,51,0,0,0,0,0,0
02-01-24 19:45,526,L47705,1,297.4,309.4,1466,45.5,53,0,0,0,0,0,0
02-01-24 19:50,527,L47706,1,297.6,309.5,1373,50.6,55,0,0,0,0,0,0
02-01-24 19:55,528,M15387,2,297.6,309.6,1592,35.8,57,0,0,0,0,0,0
02-01-24 20:00,529,M15388,2,297.5,309.5,1553,42.4,60,0,0,0,0,0,0
02-01-24 20:05,530,L47709,1,297.6,309.5,1569,36.2,63,0,0,0,0,0,0
02-01-24 20:10,531,M15390,2,297.6,309.5,1709,32.2,65,0,0,0,0,0,0
02-01-24 20:15,532,L47711,1,297.6,309.5,1549,34.9,68,0,0,0,0,0,0
02-01-24 20:20,533,L47712,1,297.5,309.4,1443,45.4,70,0,0,0,0,0,0
02-01-24 20:25,534,L47713,1,297.5,309.3,1675,29.8,72,0,0,0,0,0,0
02-01-24 20:30,535,L47714,1,297.5,309.3,1623,33.4,74,0,0,0,0,0,0
02-01-24 20:35,536,H29949,3,297.4,309.3,1365,52.4,76,0,0,0,0,0,0
02-01-24 20:40,537,L47716,1,297.4,309.3,1759,24.8,81,0,0,0,0,0,0
02-01-24 20:45,538,H29951,3,297.4,309.3,1516,43,83,0,0,0,0,0,0
02-01-24 20:50,539,M15398,2,297.4,309.3,1499,36.8,88,0,0,0,0,0,0
02-01-24 20:55,540,M15399,2,297.4,309.3,1775,25.8,91,0,0,0,0,0,0
02-01-24 21:00,541,L47720,1,297.4,309.4,1473,45.5,94,0,0,0,0,0,0
02-01-24 21:05,542,L47721,1,297.4,309.4,1296,52.3,96,0,0,0,0,0,0
02-01-24 21:10,543,L47722,1,297.5,309.4,1803,24.7,98,0,0,0,0,0,0
02-01-24 21:15,544,H29957,3,297.5,309.3,1563,36.1,100,0,0,0,0,0,0
02-01-24 21:20,545,M15404,2,297.5,309.4,1831,26.6,105,0,0,0,0,0,0
02-01-24 21:25,546,L47725,1,297.6,309.4,1958,22.1,108,0,0,0,0,0,0
02-01-24 21:30,547,L47726,1,297.5,309.4,1809,24.3,110,0,0,0,0,0,0
02-01-24 21:35,548,M15407,2,297.5,309.4,1482,39.3,112,0,0,0,0,0,0
02-01-24 21:40,549,L47728,1,297.4,309.3,1332,53.2,115,0,0,0,0,0,0
02-01-24 21:45,550,L47729,1,297.4,309.2,1437,40.4,117,0,0,0,0,0,0
02-01-24 21:50,551,L47730,1,297.4,309.2,1698,29.4,119,0,0,0,0,0,0
02-01-24 21:55,552,L47731,1,297.4,309.2,1274,54.3,121,0,0,0,0,0,0
02-01-24 22:00,553,M15412,2,297.4,309.3,1622,35,123,0,0,0,0,0,0
02-01-24 22:05,554,M15413,2,297.4,309.3,1564,36,126,0,0,0,0,0,0
02-01-24 22:10,555,H29968,3,297.5,309.4,1368,45.3,129,0,0,0,0,0,0
02-01-24 22:15,556,M15415,2,297.4,309.4,1539,42.2,134,0,0,0,0,0,0
02-01-24 22:20,557,L47736,1,297.5,309.4,1357,50.1,137,0,0,0,0,0,0
02-01-24 22:25,558,M15417,2,297.5,309.4,1433,48.3,139,0,0,0,0,0,0
02-01-24 22:30,559,L47738,1,297.5,309.4,1650,34.6,142,0,0,0,0,0,0
02-01-24 22:35,560,L47739,1,297.5,309.4,1503,40.6,144,0,0,0,0,0,0
02-01-24 22:40,561,L47740,1,297.5,309.4,1318,58.2,146,0,0,0,0,0,0
02-01-24 22:45,562,M15421,2,297.5,309.4,1678,34.4,148,0,0,0,0,0,0
02-01-24 22:50,563,L47742,1,297.6,309.5,1574,30.9,151,0,0,0,0,0,0
02-01-24 22:55,564,L47743,1,297.7,309.6,1529,35.2,153,0,0,0,0,0,0
02-01-24 23:00,565,H29978,3,297.6,309.6,1669,32.1,155,0,0,0,0,0,0
02-01-24 23:05,566,H29979,3,297.7,309.7,1570,35.8,160,0,0,0,0,0,0
02-01-24 23:10,567,M15426,2,297.6,309.7,1541,33.7,165,0,0,0,0,0,0
02-01-24 23:15,568,M15427,2,297.7,309.7,1680,30.2,168,0,0,0,0,0,0
02-01-24 23:20,569,L47748,1,297.8,309.7,1935,22.1,171,0,0,0,0,0,0
02-01-24 23:25,570,M15429,2,297.7,309.6,1596,35.2,173,0,0,0,0,0,0
02-01-24 23:30,571,L47750,1,297.7,309.7,1498,41,176,0,0,0,0,0,0
02-01-24 23:35,572,M15431,2,297.8,309.8,1676,29,178,0,0,0,0,0,0
02-01-24 23:40,573,L47752,1,297.8,309.9,1351,49,181,0,0,0,0,0,0
02-01-24 23:45,574,L47753,1,297.9,309.9,1472,45,183,0,0,0,0,0,0
02-01-24 23:50,575,M15434,2,297.9,310,1439,41.7,185,0,0,0,0,0,0
02-01-24 23:55,576,M15435,2,297.9,309.9,1410,55.4,188,0,0,0,0,0,0
03-01-24 0:00,577,H29990,3,297.7,309.7,1440,51.1,191,0,0,0,0,0,0
03-01-24 0:05,578,L47757,1,297.7,309.7,1591,37.7,196,0,0,0,0,0,0
03-01-24 0:10,579,L47758,1,297.8,309.8,1533,36.8,198,0,0,0,0,0,0
03-01-24 0:15,580,M15439,2,297.8,309.7,1700,31.3,200,0,0,0,0,0,0
03-01-24 0:20,581,M15440,2,297.8,309.8,1798,25.5,203,0,0,0,0,0,0
03-01-24 0:25,582,L47761,1,297.8,309.7,1394,42.9,206,0,0,0,0,0,0
03-01-24 0:30,583,L47762,1,297.8,309.7,1341,49.2,208,0,0,0,0,0,0
03-01-24 0:35,584,H29997,3,297.7,309.6,1697,32.2,210,0,0,0,0,0,0
03-01-24 0:40,585,H29998,3,297.6,309.6,1419,48.2,215,0,0,0,0,0,0
03-01-24 0:45,586,L47765,1,297.6,309.5,2001,20.5,220,0,0,0,0,0,0
03-01-24 0:50,587,L47766,1,297.6,309.6,1501,49.8,222,1,0,0,0,1,0
03-01-24 0:55,588,H30001,3,297.6,309.5,1623,33.1,224,0,0,0,0,0,0
03-01-24 1:00,589,L47768,1,297.6,309.4,1628,33.4,229,0,0,0,0,0,0
03-01-24 1:05,590,L47769,1,297.6,309.4,1491,40.2,231,0,0,0,0,0,0
03-01-24 1:10,591,L47770,1,297.5,309.4,1517,36.7,233,0,0,0,0,0,0
03-01-24 1:15,592,H30005,3,297.5,309.3,1525,41.7,235,0,0,0,0,0,0
03-01-24 1:20,593,H30006,3,297.5,309.5,1668,27.9,240,0,0,0,0,0,0
03-01-24 1:25,594,L47773,1,297.5,309.6,1312,50.7,0,0,0,0,0,0,0
03-01-24 1:30,595,H30008,3,297.6,309.6,1278,50.4,2,0,0,0,0,0,0
